experiment_id,run_id,prob_kb_version,subject,predicate,object,triple_key,observation_confidence,source_id,source_type,provenance,extractor_version,iteration
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,has_price_usd,1099,voltedge smartphone lite 8|has_price_usd|1099,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,has_screen_size_inch,14.0,voltedge smartphone lite 8|has_screen_size_inch|14.0,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,has_storage_gb,512,voltedge smartphone lite 8|has_storage_gb|512,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,has_battery_life_hours,8,voltedge smartphone lite 8|has_battery_life_hours|8,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,has_weight_kg,0.23,voltedge smartphone lite 8|has_weight_kg|0.23,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,VoltEdge Smartphone Lite 8,made_of_material,plastic,voltedge smartphone lite 8|made_of_material|plastic,0.92,product_8,unstructured,VoltEdge Smartphone Lite 8 is manufactured by VoltEdge. Priced at 1099 USD. The display measures 14.0 inches. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.23kg. Built with plastic construction.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,TechNova Smartphone Pro 1,has_screen_size_inch,14.0,technova smartphone pro 1|has_screen_size_inch|14.0,0.91,product_11,unstructured,The display measures 14.0 inches. Comes with 12GB of RAM. Battery lasts up to 8 hours. Weighs approximately 0.42kg. Available in green. Built with plastic construction. Targeted at the APAC market.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,TechNova Smartphone Pro 1,has_ram_gb,12,technova smartphone pro 1|has_ram_gb|12,0.91,product_11,unstructured,The display measures 14.0 inches. Comes with 12GB of RAM. Battery lasts up to 8 hours. Weighs approximately 0.42kg. Available in green. Built with plastic construction. Targeted at the APAC market.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,TechNova Smartphone Pro 1,has_battery_life_hours,8,technova smartphone pro 1|has_battery_life_hours|8,0.91,product_11,unstructured,The display measures 14.0 inches. Comes with 12GB of RAM. Battery lasts up to 8 hours. Weighs approximately 0.42kg. Available in green. Built with plastic construction. Targeted at the APAC market.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,TechNova Smartphone Pro 1,has_weight_kg,0.42,technova smartphone pro 1|has_weight_kg|0.42,0.91,product_11,unstructured,The display measures 14.0 inches. Comes with 12GB of RAM. Battery lasts up to 8 hours. Weighs approximately 0.42kg. Available in green. Built with plastic construction. Targeted at the APAC market.,unstructured,3
DEC029_NO_PROBKB,train_kb,deterministic_max_merge,TechNova Smartphone Pro 1,has_color,green,technova smartphone pro 1|has_color|green,0.91,product_11,unstructured,The display measures 14.0 inches. Comes with 12GB of RAM. Battery lasts up to 8 hours. Weighs approximately 0.42kg. Available in green. Built with plastic construction. Targeted at the APAC market.,unstructured,3
