experiment_id,run_id,prob_kb_version,subject,predicate,object,triple_key,observation_confidence,source_id,source_type,provenance,extractor_version,iteration
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,belongs_to_category,tablet,tablet device|belongs_to_category|tablet,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,has_price_usd,899,tablet device|has_price_usd|899,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,has_ram_gb,8,tablet device|has_ram_gb|8,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,has_battery_life_hours,10,tablet device|has_battery_life_hours|10,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,has_weight_kg,0.18,tablet device|has_weight_kg|0.18,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,has_color,green,tablet device|has_color|green,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,tablet device,target_market_region,EU,tablet device|target_market_region|eu,0.9,product_1,unstructured,It is a tablet device. Priced at 899 USD. Comes with 8GB of RAM. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Available in green. Targeted at the EU market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,NeoTech Headphones Plus 2,belongs_to_category,headphones,neotech headphones plus 2|belongs_to_category|headphones,0.98,product_2,unstructured,NeoTech Headphones Plus 2 is manufactured by NeoTech. It is a headphones device. Comes with 16GB of RAM. Offers 64GB of internal storage. Battery lasts up to 18 hours. Built with plastic construction. Targeted at the APAC market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,NeoTech Headphones Plus 2,manufactured_by,NeoTech,neotech headphones plus 2|manufactured_by|neotech,0.98,product_2,unstructured,NeoTech Headphones Plus 2 is manufactured by NeoTech. It is a headphones device. Comes with 16GB of RAM. Offers 64GB of internal storage. Battery lasts up to 18 hours. Built with plastic construction. Targeted at the APAC market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,NeoTech Headphones Plus 2,has_ram_gb,16,neotech headphones plus 2|has_ram_gb|16,0.91,product_2,unstructured,NeoTech Headphones Plus 2 is manufactured by NeoTech. It is a headphones device. Comes with 16GB of RAM. Offers 64GB of internal storage. Battery lasts up to 18 hours. Built with plastic construction. Targeted at the APAC market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,NeoTech Headphones Plus 2,has_storage_gb,64,neotech headphones plus 2|has_storage_gb|64,0.91,product_2,unstructured,NeoTech Headphones Plus 2 is manufactured by NeoTech. It is a headphones device. Comes with 16GB of RAM. Offers 64GB of internal storage. Battery lasts up to 18 hours. Built with plastic construction. Targeted at the APAC market.,unstructured,2
DEC005_NO_PROBKB,train_kb,deterministic_max_merge,NeoTech Headphones Plus 2,has_battery_life_hours,18,neotech headphones plus 2|has_battery_life_hours|18,0.91,product_2,unstructured,NeoTech Headphones Plus 2 is manufactured by NeoTech. It is a headphones device. Comes with 16GB of RAM. Offers 64GB of internal storage. Battery lasts up to 18 hours. Built with plastic construction. Targeted at the APAC market.,unstructured,2
