experiment_id,run_id,prob_kb_version,iteration,subject,predicate,object,triple_key,observation_count,observation_confidences,functional_predicate,competitor_count,conservative_noisy_or_support,conflict_adjusted_final_confidence,threshold,above_threshold,previous_final_confidence,crossed_threshold_up,crossed_threshold_down,source_ids,source_types,provenance,gold_label,kb_size,status
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,manufactured_by,PixelWare,pixelware smartphone pro 1|manufactured_by|pixelware,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,belongs_to_category,smartphone,pixelware smartphone pro 1|belongs_to_category|smartphone,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_price_usd,299,pixelware smartphone pro 1|has_price_usd|299,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_screen_size_inch,10.9,pixelware smartphone pro 1|has_screen_size_inch|10.9,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_ram_gb,4,pixelware smartphone pro 1|has_ram_gb|4,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_storage_gb,256,pixelware smartphone pro 1|has_storage_gb|256,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",1,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_battery_life_hours,20,pixelware smartphone pro 1|has_battery_life_hours|20,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",1,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_weight_kg,1.8,pixelware smartphone pro 1|has_weight_kg|1.8,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",1,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,has_color,silver,pixelware smartphone pro 1|has_color|silver,1,[0.98],False,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",1,513,candidate
DEC029_FULL,train_kb,conservative_noisy_or_conflict_adjusted,3,PixelWare Smartphone Pro 1,made_of_material,carbon fiber,pixelware smartphone pro 1|made_of_material|carbon fiber,1,[0.98],True,0,0.735,0.735,0.88,False,0.735,False,False,"[""product_1""]","[""structured""]","[""structured_row:PixelWare Smartphone Pro 1""]",0,513,candidate
